Date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
2017-06-17,71.8,83.3,95.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-16,62.4,75.9,92.7,No data.,No data.,0.03,No data.,No data.,No data.,No data.,No data.
2017-06-15,61.5,78.6,94.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-14,71.2,82.4,93.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-13,73.4,82.0,91.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-12,71.4,80.6,90.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-11,71.4,80.8,91.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-10,66.6,76.6,88.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-09,61.0,73.2,86.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-08,54.3,69.4,82.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-07,56.8,69.4,80.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-06,60.1,73.6,88.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-05,60.3,74.5,89.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-04,65.7,73.3,84.2,No data.,No data.,0.16,No data.,No data.,No data.,No data.,No data.
2017-06-03,59.7,71.4,82.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-06-02,64.6,74.0,83.8,No data.,No data.,0.04,No data.,No data.,No data.,No data.,No data.
2017-06-01,61.2,68.9,78.8,No data.,No data.,0.44,No data.,No data.,No data.,No data.,No data.
2017-05-31,53.4,65.3,81.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-30,47.1,65.4,82.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-29,53.6,67.2,79.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-28,54.7,66.8,79.5,No data.,No data.,0.42,No data.,No data.,No data.,No data.,No data.
2017-05-27,59.4,67.1,82.4,No data.,No data.,0.06,No data.,No data.,No data.,No data.,No data.
2017-05-26,56.7,70.1,82.4,No data.,No data.,0.20,No data.,No data.,No data.,No data.,No data.
2017-05-25,46.8,60.9,78.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-24,45.9,55.4,67.6,No data.,No data.,0.04,No data.,No data.,No data.,No data.,No data.
2017-05-23,52.0,58.4,66.9,No data.,No data.,0.35,No data.,No data.,No data.,No data.,No data.
2017-05-22,52.3,59.9,71.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-21,40.6,53.5,71.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-20,49.6,58.1,65.7,No data.,No data.,0.90,No data.,No data.,No data.,No data.,No data.
2017-05-19,58.3,61.1,67.6,No data.,No data.,0.61,No data.,No data.,No data.,No data.,No data.
2017-05-18,52.7,63.7,76.6,No data.,No data.,0.01,No data.,No data.,No data.,No data.,No data.
2017-05-17,65.1,72.1,79.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-16,67.5,77.6,87.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-15,67.6,78.1,90.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-14,61.0,71.7,87.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-13,41.0,60.7,78.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-12,44.1,62.5,73.9,No data.,No data.,0.24,No data.,No data.,No data.,No data.,No data.
2017-05-11,58.1,64.5,76.5,No data.,No data.,0.01,No data.,No data.,No data.,No data.,No data.
2017-05-10,68.5,73.0,82.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-09,58.1,72.1,84.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-08,61.5,74.1,85.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-07,54.9,70.2,85.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-06,51.1,65.5,83.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-05,38.7,56.7,74.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-04,38.8,53.3,69.1,No data.,No data.,0.06,No data.,No data.,No data.,No data.,No data.
2017-05-03,49.8,54.6,64.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-05-02,46.9,57.5,66.7,No data.,No data.,0.04,No data.,No data.,No data.,No data.,No data.
2017-05-01,37.4,46.9,65.5,No data.,No data.,0.77,No data.,No data.,No data.,No data.,No data.
2017-04-30,40.3,44.3,54.3,No data.,No data.,0.52,No data.,No data.,No data.,No data.,No data.
2017-04-29,42.8,44.4,50.5,No data.,No data.,0.20,No data.,No data.,No data.,No data.,No data.
2017-04-28,48.4,52.5,63.1,No data.,No data.,0.11,No data.,No data.,No data.,No data.,No data.
2017-04-27,29.5,45.8,59.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-26,40.3,46.3,57.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-25,55.4,64.4,74.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-24,51.4,61.1,76.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-23,31.6,51.4,70.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-22,46.6,54.0,65.5,No data.,No data.,0.08,No data.,No data.,No data.,No data.,No data.
2017-04-21,47.3,53.3,67.6,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2017-04-20,50.5,61.9,79.5,No data.,No data.,0.59,No data.,No data.,No data.,No data.,No data.
2017-04-19,61.7,72.0,83.3,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2017-04-18,57.7,67.0,82.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-17,45.9,58.2,74.8,No data.,No data.,0.22,No data.,No data.,No data.,No data.,No data.
2017-04-16,57.6,64.2,80.2,No data.,No data.,0.12,No data.,No data.,No data.,No data.,No data.
2017-04-15,63.3,71.1,82.4,No data.,No data.,0.08,No data.,No data.,No data.,No data.,No data.
2017-04-14,60.1,67.0,81.0,No data.,No data.,0.07,No data.,No data.,No data.,No data.,No data.
2017-04-13,59.0,67.7,78.6,No data.,No data.,0.04,No data.,No data.,No data.,No data.,No data.
2017-04-12,46.8,61.7,78.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-11,29.7,46.4,68.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-10,49.3,60.5,81.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-09,64.4,71.5,81.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-08,55.8,64.0,79.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-07,31.1,49.2,69.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-04-06,37.0,48.0,60.4,No data.,No data.,0.24,No data.,No data.,No data.,No data.,No data.
2017-04-05,43.7,50.0,60.4,No data.,No data.,1.06,No data.,No data.,No data.,No data.,No data.
2017-04-04,44.1,49.7,66.0,No data.,No data.,0.78,No data.,No data.,No data.,No data.,No data.
2017-04-03,50.9,54.7,67.8,No data.,No data.,0.09,No data.,No data.,No data.,No data.,No data.
2017-04-02,46.0,48.2,54.9,No data.,No data.,0.07,No data.,No data.,No data.,No data.,No data.
2017-04-01,41.4,47.2,54.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-31,42.3,44.9,49.8,No data.,No data.,0.13,No data.,No data.,No data.,No data.,No data.
2017-03-30,42.8,45.4,49.5,No data.,No data.,2.03,No data.,No data.,No data.,No data.,No data.
2017-03-29,47.8,49.7,53.6,No data.,No data.,0.40,No data.,No data.,No data.,No data.,No data.
2017-03-28,44.4,51.2,56.3,No data.,No data.,0.11,No data.,No data.,No data.,No data.,No data.
2017-03-27,45.0,48.3,55.2,No data.,No data.,0.29,No data.,No data.,No data.,No data.,No data.
2017-03-26,41.7,44.9,53.1,No data.,No data.,0.17,No data.,No data.,No data.,No data.,No data.
2017-03-25,42.1,45.7,62.6,No data.,No data.,1.17,No data.,No data.,No data.,No data.,No data.
2017-03-24,57.9,69.0,77.0,No data.,No data.,0.03,No data.,No data.,No data.,No data.,No data.
2017-03-23,45.7,59.3,78.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-22,38.3,48.3,60.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-21,46.0,56.7,73.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-20,55.2,71.7,87.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-19,54.1,67.2,91.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-18,38.7,54.3,71.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-17,48.4,62.0,73.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-16,33.6,47.6,75.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-15,21.7,31.5,47.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-14,22.8,26.6,36.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-13,23.9,33.1,44.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-12,21.9,30.9,44.6,No data.,No data.,0.08,No data.,No data.,No data.,No data.,No data.
2017-03-11,28.0,32.8,39.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-10,24.4,36.4,56.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-09,30.6,48.4,71.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-08,27.5,47.0,69.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-07,32.9,48.7,77.4,No data.,No data.,0.03,No data.,No data.,No data.,No data.,No data.
2017-03-06,58.3,65.0,79.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-05,53.6,58.4,68.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-04,48.2,59.0,71.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-03,25.0,40.8,67.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-02,18.5,36.5,55.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-03-01,32.2,43.0,57.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-28,47.8,56.7,61.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-27,22.8,39.8,63.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-26,29.7,38.9,52.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-25,17.8,27.3,44.6,No data.,No data.,0.01,No data.,No data.,No data.,No data.,No data.
2017-02-24,27.1,36.7,52.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-23,48.4,55.1,72.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-22,52.9,60.7,78.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-21,29.7,50.3,70.9,No data.,No data.,0.50,No data.,No data.,No data.,No data.,No data.
2017-02-20,56.1,59.5,63.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-19,47.7,55.7,73.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-18,34.3,54.2,75.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-17,43.5,58.3,75.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-16,41.9,51.5,74.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-15,19.6,38.8,57.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-14,27.7,40.8,56.1,No data.,No data.,0.01,No data.,No data.,No data.,No data.,No data.
2017-02-13,25.0,35.8,50.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-12,37.9,47.8,64.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-11,44.1,57.4,71.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-10,33.4,48.0,72.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-09,12.7,22.6,41.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-08,21.4,25.9,35.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-07,33.3,40.3,61.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-06,27.0,40.3,62.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-05,26.1,40.0,54.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-04,24.3,33.9,55.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-03,22.5,26.9,35.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-02,13.6,25.6,33.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-02-01,32.9,37.7,47.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-31,22.6,38.7,61.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-30,30.7,42.9,64.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-29,32.9,42.9,56.5,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-28,28.8,36.6,48.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-27,24.3,31.9,47.1,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-26,21.6,29.8,39.2,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-25,29.3,35.6,58.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-24,33.3,40.6,62.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-23,20.1,33.3,55.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-22,36.7,43.1,54.9,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2017-01-21,33.8,44.8,57.0,No data.,No data.,0.01,No data.,No data.,No data.,No data.,No data.
2017-01-20,42.4,45.5,51.1,No data.,No data.,0.02,No data.,No data.,No data.,No data.,No data.
2017-01-19,42.3,45.1,54.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-18,23.2,35.5,58.8,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-17,32.0,35.4,45.0,No data.,No data.,0.60,No data.,No data.,No data.,No data.,No data.
2017-01-16,32.0,34.0,39.4,No data.,No data.,0.42,No data.,No data.,No data.,No data.,No data.
2017-01-15,29.1,31.3,32.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-14,26.6,28.5,33.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-13,16.7,21.5,27.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-12,12.7,19.3,25.7,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-11,23.2,43.6,55.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-10,37.8,46.7,55.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-09,19.8,33.7,49.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-08,4.1,20.5,42.4,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-07,0.9,11.2,25.9,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-06,-6.7,4.8,16.9,No data.,No data.,0.06,No data.,No data.,No data.,No data.,No data.
2017-01-05,8.1,12.8,19.9,No data.,No data.,0.06,No data.,No data.,No data.,No data.,No data.
2017-01-04,7.7,15.8,22.6,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-03,19.9,31.9,53.1,No data.,No data.,0.08,No data.,No data.,No data.,No data.,No data.
2017-01-02,35.2,43.4,55.0,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
2017-01-01,15.8,29.3,49.3,No data.,No data.,0.00,No data.,No data.,No data.,No data.,No data.
